text_final,sentiment
scam udah nungguin menit jam pas event ramadhan udah refresh terus udah pakai hp nentuin detik jam pas pas udh masuk event jam pas udh sempet nukerin poinn saldo dana rb ganggu signal apa apa signal wifi enak saldo slot bodoh,negatif
kasih bintang akun dana dana instan akun premium transaksi udah pakai udah tahun kalo gak dana instan nya hapus dana,positif
alhamdulillah thn ndak log in saldo aman kali anda ganti nomor nomor hilang tolong mudah verifikasi nya kirim otp gmail taut akun dana nomor daftar tingkat dan akun dana premium satu jalan normal satu layar putih riwayat paket internet operator sinyal,positif
sangat buruk guna hilang saldo ratus juta ribu parah dana buat aneh,negatif
dana kendala transaksi bayar kirim manual qris aju keluh kali tp gkda ubah lot tanggap baik d sayang,negatif
aplikasi ribet masuk akun gak perihal nomor aktif susah nya ampun saldo cari bantu muter gak kaya aplikasi hilang akses pulih udah blom masuk ana ga nyelesain robot nyeselin,positif
uang dana plus pakai terang saldo tidk sedia saldo butuh uang dana tahan uang,netral
aplikasi lumayan bantu butuh desak proses cepat butuh menit aju dana langsung cair saya suka dokumen ktp namun bunga banding platform mungkin tingkat bunga kompetitif,positif
pas top up ff gak bayar saldo harga gk tau udah update stresssss,negatif
top up ingat eror dana malakukan transaksi situ ya bingung mu top up susah tidak admin respon,negatif
apk nya ngebantu bgtt dri yg bolak bank skrg jdi gk bolak lgi karna klo hbis tf ortu gaperlu narikk lgi bank trs bayar skrg banyak udh make dana,positif
aplikasi guna jelas ganti nomor nomor gak aktif otpnya kirim nomor isi nomor video selfie scan muka verifikasi email pin gilir chat bantu bilang sistem error payah emang,negatif
penguna dana uda berapatahun daftar fitur fitur dana dana cicil instan saywng banget kalo dana bantu,positif
ganggu banget woi gabisa transaksi nih butuh,negatif
akun premium fitur dana cicil blm aktif akun tolong baik,positif
dana gabisa transfer eror kmren sampe capek udah bantu dana nya gatau knp,negatif
dana sumpah ya aplikasi e payment ga akun ga gabisa klaim voucher masalah terussss udah chat ana ga bantu hapus aja tuh bot ga dah chat x ga bales bales dibandingin aplikasi kaya spy gpy si dana ga tipu daripada banyakin game event kaga mending perbaikin tuh bug aplikasi sistem error sibuk mulu muak banget nih aplikasi saldo nya,negatif
dana aneh login akun kode otp pake pin kode kode otp nomer aktif hilang situ pilihanya kirim sms whatsapp aneh nomer aktif otp via sellernya solusi ribet pasrah akun dana masalah suruh ganti nomer akal annya dana akun dana klian,negatif
clear cache baru aplikasi restart ulang tp tetep aja dana gabisa buka dg alas jaring masalah coba suruh login woooiii kenapee luu saat butuh transfer udh masuk luu gabisa kocak,negatif
saya upgrade dana premium transfer suruh upgrade premium susah beli,positif
update update mene akses,negatif
tolong dana cicil muncul nih udah pakai apk udah transaksi muncul dana cicil nya,positif
puas aplikasi langanan apa transaksi apa offline transaksi otomatis hilang uang,negatif
gimana screenshoot kalo aplikasi aja gak buka stop pake aplikasi anda saya pindah seabank blu gopay stabil dan bos dana target pasar gadget canggih sinyal internet stabil gadget kentang sinyal yg byarpet tidak ramah orang kecil,negatif
log in jaring masalah paksa milih aplikasi mudah,negatif
sering ganguan transfer kecewa banget tolong dipeebaiki,negatif
tolong mudah login nya kalo pakek vrifikasi muka pkek otp kasi yg kartu hp nya udah hilang kmna liat otp nya masuk pusing keliling saldo nya pikir dana,negatif
tolong aktif fitur dana cicil limit sedia smartpay ko limit nol jelas salah teknis aktif dana cicil telat bayar bayar tagih loh bunga salah aplikasi tulis nya fitur bayar tagih nyata akun massal alami akun sy maka tolong smpaikan rugi emosional,negatif
mntap tpi fitur cicil dana instan muncul transaksi pake dana,positif
smua fitur dah ta aktivin aman tpi knapa saldo sya kuras hbis pmbelian pulsa no yg kenal dana help kasih solusi yg ga karuan tuju pembayran komfirmasi no pin knapa ko ga yang terima notifikasi beli pulsa yg sdah tuju tambah aplikasi dana ga karuan bagus tpi ga jlas aplksi ga brtanggung aplikasi maling dah bnyak yg jdi korban,negatif
apliakasi jelek udah posisi wajah kamera muncul notig foto habis gajelas,negatif
beli paket data dana tulis sukses pas cek tagih paket data sukses gimana sih,negatif
baharu gagal tolong baik aplikasi dana bagus cm orng ribet makasih,negatif
aplikasi nya sih bangua tolong dana cicil limit nyah sedia pakai baik,negatif
lelet kadang error jaring bagus lebih bagus tolong baik,netral
aplikasi aman uang hilang transaksi game melulu gak ad yg taut,negatif
uang kali hilang notifikasi lapor tindak aplikasi setan,negatif
transaksi gak masuk saldo potong tlp cs mail gak respon layan buruk gak respon,negatif
ga log in bug ni tolong baik,negatif
saldo hilang ga pake aplikasi udah komplain ga saldo,negatif
aktivitas tolong baik loading nya banget ana nya loading nya lot banget,positif
aplikasi bagus aman nyaman gampang simple pakai terimakasih apl bantu,positif
apk aneh teman kirim saldo tulis pending mulu aneh bngt,negatif
dana tolong ya ganti nomer dr nomer tolong non aktif akun gmn customer sush hubung mkin mkin gjls aj ni dana pajak nomer kendala atas nol nihil bgt ni,negatif
kagak transaksi anehh enak dompet digital belah aneh,negatif
tahun pake dana nyaman kali kenapa nomor saya tidak daftar ketika mau di transfer tolong ya di baik jangan sampai saya uninstall aja ni apk butut,negatif
alhamdulillah akun dana bantu sy utk transaksi mudah cepat sukses slalu,positif
knp tf bank tulis coba menit wifi oke coba pake internet salah mana udh cinta mati dana tp kaya gitu sedih,netral
transaksi jam beli pulsa saldo dana potong pulsa masuk payah,negatif
puas bang dana layan cepat simpel ngabisa terima franferan,positif
baharu data banget ya bolak gagal aja tulis bikin transaksi,netral
sungguh senang simpel bagi nominal dana,positif
mengalmai sulit karna akun dana ga buka karna nomer aktif trus hp restar ga buka saldo nya juta ya allah gmna ya,negatif
ganggu dana soldonya tarik saldo dana kurang tau,netral
makin kesini lot aplikasi dana berat ampun kadang suka kaluar kalo buka aplikasi,positif
topup mbangking masuk disurug pasu no ref digit no ref yg tera bukti transfer,negatif
jelek perifikasi pin sidik jari gak pakai wajah,netral
penuh syarat transaksi tetep aja muncul dana instan emng kesini gajelas ga muncul muncul,negatif
bantu bayar listrik bayar air bpjs mudah kirim uang bank repot bebas biaya admin thank you dana,positif
limit dana cicil ga ya bug,netral
investasi dana untung milih yg resiko rendah sampe alami rugi turun angka dapat emang tpi aman mula yg investasi modal dri ribu klo yg nabung emas rugi turun dripada naik emas kerja tpi turun mangkanya masukin uang dana,positif
kecewa knp error buka aktivitas ga beli pulsa buka ga jaring lancar,negatif
scan qris galeri tolak min,netral
aplikasi sangt bantu saran aman d tingktkan lgi krn mudah d retas,positif
dana cicil laku limit tagih lunas tolong bantu akses dana cicil nya,netral
bintang dlu akun gk fitur dana cicil transaksi aktif update versi baru tpi fitur dana cicil gk klo fitur dana cicil udh muncul d akun bru ksh bintang,negatif
metode bayar yg bug ny transaksi judol dll,negatif
fitur agen top up gak x trx udh ngebug gak buka duit gw nyangkut sana,negatif
uang dana plus hilang ngeri nih apk nya aneh nya riwayat ilang nya mana kacau,negatif
ya hilang dah uang gara apl dana skrg udah aman udah d bobol laku tipu gpp ikhlas tp aja udah akun premium tp aja k bobol akun ku sekian by dana tanggung ku gak d tagih ya perkara tagih rb an tp uang ku yg hilang gegara akun ku d retas uang ku yg hilang nominal jt impas aja ya males urus,negatif
tf transfer udah udah d update udah d hapus download lg g transfer,negatif
hati kawan transaksi isi saldo dana cek dana masuk dana brimo cek brimo transaksi dana otomatis tarik saldo dana otomatis saldo dana tambah menit saldo dana kurang tari dana heran riwayat transaksi dana cek saldo dana kurang kali lipat tari saldo dana,negatif
assalamualaikum saldo akun masuk akun dana rendi rifat maulana masuk bukti transaksi tolong bantu terimakasih,negatif
min dana kalo transfer tolong baru cepet transfer,positif
aplikasi kerenn sangatt bantu kalo limit dana cicil naik ka terimakasih,positif
kecewa aplikasi udah guna transfer aja gagal keluh ana mlh kasih tau mutasi uang aneh,positif
bantu perlu hari kenapa ya min update dana tf kris,positif
top up potong hari x top up rebu cepet kaya bos orang rugi bank gk kaya gin bos udah pasu gede dana cicil gk parah aja bos top up udah bayar top up nya udab potongin gk ngerti gue sistem lo aja bos top up rebu potong nya kesel gue,negatif
terkadang saldo danaa hilang dr rb k tlong pn semisalnyaa tarik tanpaa tahu tlong letak notifikasi jlskan,negatif
hati hati guna apk dana aman uang tarik google kembali dana sulit,negatif
apk ga force close mulu udah update hapus cache aja parah benarin tuh bug,negatif
akun dana log out pas login gak dgn catat sistem kendala gitu isi saldo tolong kembali akun,negatif
dana nya ribet banget pas claim sih mampir web masuk aplikasi dana suka dana claim langsung hubung aplikasi mampir web tolong kembali aja kak mksih sblum nya,positif
moga bug qris nya gagal transaksi eror,positif
asa udah update premium tp pas kirim suruh update pas update tulis nya udah premium makin gak jelas,negatif
sy kecewa sy top up brimo dana juta bri sukses hasil dana sm gk masuk gk tolong baik sistem,positif
aplikasi nya ga top up saldo alfamart saldo nya ga masuk komplain ana nya muter parah ni aplikasi,negatif
apk bagus susah akun premium ktp bantu,positif
dana cicil transaksi bayar beli pulsa aja susah ga baca dana cicil sedia yah kak,negatif
aplikasi dana lot perangkat wifi dn data kenapah yah ko lot buka,negatif
update buka bagus nyusahin klik link masuk cherom bug aja gausa update klo gitu mah jelek banget,positif
kirain gitu ya proses bayar malh nya dana tolak bayar dana nya update,positif
aplikasi bagus tpi sayang guna transaksi tpi ga prnah muncul jga dana cicil akun dana,positif
makin ga nyaman pake dana ganguan nya liat riwayat transaksi aja ga akses,positif
bgt si udh premium in tetep aja ga tf duit upgrade upgrade trsss gajelas banget respon gmn,negatif
oke bagus min yah lunas dana cicil dana cicil pakai,positif
kadang qris gak dipake scen qris bngt ganggu tolong perbaikin lebih udah mantab,positif
admin nya ribet udah masuk ana nggk bantu cs telfon pke pulsa tolong adu baik biar guna dana lapor ad,negatif
tolong baik habis isi pakek ganggu trus qrisnya ga kaya apk belah,netral
oke blum kendala saldo kuras nganti nomer ga knp ya no dana yg kartu nya hilang,positif
something went wrong sudah dri sering banget kena gk bisa transfer bank ewallet install ulang hubung cs kena sudah tahun baik bosen banget ngeliat gambar org bingung something went wrong,negatif
aplikasi bantu transaksi bagus simpan,positif
bagus misi level butuh aba cuan geme ngasah otak biar gak tres,positif
tolong ada fitur dana cicil akun aplikasi dana fitur dana cicil nya bom muncul muncul,positif
notifikasi bayar masuk suara ya,netral
baru aplikasi dana lambat masuk saldo tolong developer isi saldo lambat masuk akun,positif
kali ngalamin buruk e wallet kmrn mindahin uang rb dana salah kirim akun nomor dana nggak yg nama pake foto ktp selfie ktp trus bikin dana nomor krn m tix thn kmrn mw tarik gk bs krn premium pindahin bca jg kudu premium foto ktp selfie ktp gagal yg aja krn dah daftar nomor indosat gagal pindah akun nomor dana yg indosat jg gagal saya gak suka aplikasi ini,negatif
dana cicil sya udh gk bsa d pakai limit nya angsur sdah lunas tp sedia dana cicil nya,positif
terimakasih dana mudah sy transaksi bayar beli tp yg bikin malas top up alfamart kena admin k nya tolong adminnya mbok ya jgn top up sdhlah batas top up adminnya berat maaf sy kurang bintang nya yaa,positif
rugi saldo dana bisnis pindah dana cek dana gada saldo terang di dana bisnis sih hasil transaksi eh di dana biasa transaksi gagal dan saldo hilang tidak kembali saya kecewa berat,negatif
dana hri buka jaring masalah lepas top up kmbalikan saldo dana,negatif
bagus si transaksi si tp duit suka ilang gk lazada kirim langsung kelazada,positif
dana ku transaksi apa chat cs suruh nunggu ajah g pasti lapor,negatif
aplikasi dana praktis dn mudah transaksi dn mna aplikasi dana keren banget,positif
kali hilang saldo dana udah gk aman chat cs dana refund sampe dapet solusi cs nya,netral
app keren mudah murah gampang pakai produk lengkap bantu,positif
tipu uang rp suami hilang pagi pdhal transaksi lapor pihak dana suruh lapor polis lapor polis gak pakai uang tolong dana balikin uang suami curi nama agung tokopedia suami akun tokopedia ttansaksi tp uang nya curi orang nama agung,negatif
selesai lambat solutif tutup adu selesai,negatif
aplikasi buruk dana cicil udh lunas ga pake pembayaranya,negatif
bantu gk k brilink klo tf tingal klik aja beres proses ny jg cepat,positif
ya allah dana plus ganggu nya bnget siang skrg udh malam tetep aaja blm tarik uang,negatif
buruk layan bantu tarik saldo snack video gk masuk mental gak masuk mohon bantu,netral
tiap malam banyak baik tolong baik,negatif
hp hilang nomor aktif ya ribet sandi verifikasi wajah ok ktp ngapain bikin susah,negatif
kena tipu akun dana hapus unduh apk dana data banet dana premium transfer beli dana uang top up kirim orang tua terimakasih dana banet data tau salah hebat sekali,negatif
dana instan nya ribet sulit verifikasi tari limite tp sulit nya kaya minjem uang puluh juta,positif
terimakasih proses aga masuk saldo moga depan,positif
knp ya login dana vervikasi wajah pin nya jga hapal vervikasi wajah ribet banget mah masukin pin ajh pake ktp ema kampung rantau hadehh ribet banget aplikasi dana,negatif
mantap tingkat layan revisi top up kali dlm gratis biaya admin mksh,positif
ko nama dana ga muncul notifikasi ya ga muncull mohon min baru nya,negatif
apk dana ga aman akun bobol uang akun hilang mending simpan uang bank aja aman,negatif
lumayan bagus lag notif nya suka delay kadang ga notif,positif
bertnya knpa pindah akun premium dpersulit chat cs aja tdk ulang ujung lgi ganggu kasih saran verifikasi jgn wa tau pesan tp bagus nya email jgn rugi kelen ya no uang gmna kelen ambil,negatif
susah kadang beli pulsa pake dana piling mutar aja bayar ngak uang app tolong baik,negatif
masukin nomor pin verifikasi wajah akun msh buka payaah,netral
dana parah ya pindah saldo dana dana plus transaksi hasil saldo dana plus gimana si lapor susah slow respon,negatif
sorry gua kurang bintang kesini bagus busuk ganggu qr,negatif
bagus kirim tangis mudah,positif
tolong bantuanya limit dana cicil pakai limit muncul tolong baik aplikasi,positif
puas aplikasi lancar cepat percaya,positif
pakai aplikasi teman aq udah kena tipu aplikasi saldo hilang orang hati pakai aplikasi kena tipu kaya,negatif
